Rank,University,Lowest Place,Number of Lowest Place
711,Saraswati College of Engineering,inf,0
712,Sardar Patel College of Engineering Mumbai,inf,0
713,Sardar Vallabhbhai National Institute of Technology,inf,0
714,Sebelas Maret University,inf,0
715,Shanghai Jiao Tong University,inf,0
716,Shonan Institute of Technology,inf,0
717,Shri G.S. Institute of Technology and Science Indore,inf,0
718,Sinhgad Academy Of Engineering,inf,0
719,Sinhgad College of Engineering Vadgaon,inf,0
720,Sojo University,inf,0
721,Southern Illinois University Edwardsville,inf,0
722,Southern Taiwan University of Technology,inf,0
723,Sri Venkateswara College of Engineering,inf,0
724,SRM Institute of Science and Technology - Kattankulathur,inf,0
725,SRM Institute of Science and Technology - Ramapuram,inf,0
726,SRM Institute of Science and Technology NCR Campus,inf,0
727,St. Vincent Pallotti College of Engineering and Technology,inf,0
728,Symbiosis Institute of Technology,inf,0
729,Taylor's University,inf,0
730,Technical University of Sofia,inf,0
731,Technische Hochschule Lübeck,inf,0
732,Technische Universität Ilmenau,inf,0
733,Technological Educational Institute of Western Macedonia,inf,0
734,Tel Aviv University,inf,0
735,Texas State University,inf,0
736,Thakur College of Engineering and Technology,inf,0
737,Thapar Institute of Engineering and Technology,inf,0
738,The National Institute of Engineering Mysore,inf,0
739,The University of Texas at Dallas,inf,0
740,Thomas More Mechelen - De Nayer,inf,0
741,TKM  College of Engineering,inf,0
742,Tokyo Institute of Technology,inf,0
743,Tokyo Metropolitan College of Industrial Technology,inf,0
744,Tokyo Metropolitan University,inf,0
745,Tokyo Tech Car College Setagaya,inf,0
746,Trinity College University of Dublin,inf,0
747,Tsinghua University,inf,0
748,TSSM’s Bhivarabai Sawant College of Engineering &amp; Research,inf,0
749,Tyumen Industrial University,inf,0
750,Ufa State Aviation Technical University,inf,0
751,Uludağ University,inf,0
752,Unidad Profesional Interdisciplinaria en Ingeniería y Tecnologías Avanzadas or UPIITA,inf,0
753,Union College,inf,0
754,UniSALESIANO Araçatuba,inf,0
755,Universidad Autónoma del Estado de México,inf,0
756,Universidad Católica Andrés Bello,inf,0
757,Universidad Central de Venezuela,inf,0
758,Universidad de Castilla-La Mancha,inf,0
759,Universidad de las Fuerzas Armadas - ESPE,inf,0
760,Universidad de Oriente Venezuela,inf,0
761,Universidad del Zulia,inf,0
762,Universidad Francisco de Vitoria,inf,0
763,Universidad Iberoamericana,inf,0
764,Universidad Interamericana de Puerto Rico,inf,0
765,Universidad Metropolitana,inf,0
766,Universidad Nacional Experimental Politécnica,inf,0
767,Universidad Panamericana Sede México,inf,0
768,Universidad Politecnica Salesiana,inf,0
769,Universidad Politécnica de Cartagena,inf,0
770,Universidad Rey Juan Carlos,inf,0
771,Universidad Tecnológica de Pereira,inf,0
772,Universidade Comunitária Regional de Chapecó,inf,0
773,Universidade de Brasília,inf,0
774,Universidade Estadual do Oeste do Paraná,inf,0
775,Universidade Estadual Paulista - Guaratinguetá,inf,0
776,Universidade Federal da Bahia,inf,0
777,Universidade Federal de Campina Grande,inf,0
778,Universidade Federal de Itajubá - Itabira,inf,0
779,Universidade Federal De Lavras,inf,0
780,Universidade Federal de Mato Grosso,inf,0
781,Universidade Federal de Santa Catarina - Joinville,inf,0
782,Universidade Federal de Santa Catarina,inf,0
783,Universidade Federal de Sergipe,inf,0
784,Universidade Federal de São Carlos,inf,0
785,Universidade Federal de São João del Rei,inf,0
786,Universidade Federal de Uberlândia - UFU,inf,0
787,Universidade Federal de Viçosa,inf,0
788,Universidade Federal do Ceará,inf,0
789,Universidade Federal do Paraná,inf,0
790,Universidade Federal do Pará - Campus Tucuruí - UFPA,inf,0
791,Universidade Federal Fluminense - Niterói,inf,0
792,Universidade Paulista - Campinas - Campus II,inf,0
793,Universidade Paulista - Sorocaba,inf,0
794,Universidade Tecnológica Federal do Paraná,inf,0
795,Universitat de Girona,inf,0
796,Universitat Jaume I,inf,0
797,Universitatea Politehnica Timișoara,inf,0
798,Universiti Teknologi MARA,inf,0
799,Universiti Teknologi Petronas,inf,0
800,University Carlos III of Madrid,inf,0
801,University Institute of Technology RGPV Bhopal,inf,0
802,University of Alabama at Birmingham,inf,0
803,University of Alabama in Huntsville,inf,0
804,University of Brighton,inf,0
805,University of British Columbia - Okanagan,inf,0
806,University of Cadiz,inf,0
807,University of California Davis,inf,0
808,University of California Santa Barbara,inf,0
809,University of California Riverside,inf,0
810,University of Cambridge,inf,0
811,University of Colorado at Boulder,inf,0
812,University of Delhi,inf,0
813,University of Derby,inf,0
814,University of Dundee,inf,0
815,University of Edinburgh,inf,0
816,University of Exeter,inf,0
817,University of Georgia,inf,0
818,University of Guelph,inf,0
819,University of Hull,inf,0
820,University of Idaho,inf,0
821,University of Illinois at Chicago,inf,0
822,University of Indonesia,inf,0
823,University of Iowa,inf,0
824,University of Kocaeli,inf,0
825,University of Leicester,inf,0
826,University of Ljubljana,inf,0
827,University of Louisville,inf,0
828,University of Maine,inf,0
829,University of Massachusetts Dartmouth,inf,0
830,University of Massachusetts Lowell,inf,0
831,University of Miskolc,inf,0
832,University of Mostar,inf,0
833,University of New Brunswick,inf,0
834,University of Northampton,inf,0
835,University of Patras,inf,0
836,University of Perugia,inf,0
837,University of Portland,inf,0
838,University of Portsmouth,inf,0
839,University of Regina,inf,0
840,University of Salford,inf,0
841,University of South Australia,inf,0
842,University of South Carolina,inf,0
843,University of Southern Denmark,inf,0
844,University of Southern Queensland,inf,0
845,University of Stavanger,inf,0
846,University of the Basque Country,inf,0
847,University of the West of Scotland,inf,0
848,University of Ulsan,inf,0
849,University of Utah,inf,0
850,University of Valladolid,inf,0
851,University Politehnica Of Bucharest,inf,0
852,University Putra Malaysia,inf,0
853,Università degli Studi di Cagliari,inf,0
854,Università degli Studi di Catania,inf,0
855,Università degli Studi di Ferrara,inf,0
856,Università degli Studi di Salerno,inf,0
857,Università del Salento,inf,0
858,Universität der Bundeswehr München,inf,0
859,Ural State University of Railway Transport,inf,0
860,Vanderbilt University,inf,0
861,Vasavi College of Engineering,inf,0
862,Vaughn College of Aeronautics and Technology,inf,0
863,Veer Surendra Sai University of Technology,inf,0
864,Victoria University Australia,inf,0
865,Vidyavardhini's College of Engineering and Technology,inf,0
866,Virginia Commonwealth University,inf,0
867,Vishwakarma Institute of Information Technology,inf,0
868,VIT University - Vellore,inf,0
869,Western Sydney University,inf,0
870,Yamagata University,inf,0
871,York College of Pennsylvania,inf,0
872,Zhejiang University City College,inf,0
873,Çukurova University,inf,0
874,École Centrale Paris,inf,0
875,École nationale d'aérotechnique,inf,0
