Rank,University,Lowest Place,#
124,Edith Cowan University,2nd,1
125,Fachhochschule Aachen,2nd,1
126,Fachhochschule München,2nd,1
127,Instituto Mauá de Tecnologia,2nd,1
128,Loughborough University,2nd,1
129,Michigan State University,2nd,1
130,North Carolina State University,2nd,1
131,Oregon State University,2nd,1
132,Oxford Brookes University,2nd,1
133,Pennsylvania State University,2nd,1
134,Rzeszów University of Technology,2nd,1
135,Smt. Kashibai Navale College of Engineering,2nd,1
136,South Dakota School of Mines and Technology,2nd,1
137,SRM Institute of Science and Technology - Kattankulathur,2nd,1
138,Széchenyi István University,2nd,1
139,Tallinn TU UAS,2nd,1
140,UAS Kempten,2nd,1
141,University College London,2nd,1
142,University of Auckland,2nd,1
143,University of Bath,2nd,1
144,University of Birmingham,2nd,1
145,University of California Berkeley,2nd,1
146,University of Canterbury,2nd,1
147,University of Cincinnati,2nd,1
148,University of Maribor,2nd,1
149,University of New South Wales,2nd,1
150,University of the West of England,2nd,1
151,University of Waterloo,2nd,1
152,Virginia Polytechnic Institute and State University,2nd,1
153,VŠB - Technical University of Ostrava,2nd,1
154,Wroclaw University of Technology,2nd,1
155,Lawrence Technological University,3rd,4
156,Kanazawa University,3rd,3
157,University of Maryland,3rd,3
158,Hochschule Karlsruhe - Technik und Wirtschaft,3rd,2
159,Kokushikan University,3rd,2
160,Universidade Federal de Minas Gerais,3rd,2
161,Universidade Paulista,3rd,2
162,University of Melbourne,3rd,2
163,Westsächsische Hochschule Zwickau,3rd,2
164,Carleton University,3rd,1
165,Chalmers University of Technology,3rd,1
166,Fachhochschule Hannover,3rd,1
167,Ibaraki University,3rd,1
168,Indian Institute of Technology Madras,3rd,1
169,K. J. Somaiya College of Engineering,3rd,1
170,Kettering University,3rd,1
171,Ostbayerische Technische Hochschule Amberg-Weiden (OTH),3rd,1
172,PES University,3rd,1
173,Purdue University - West Lafayette,3rd,1
174,Queensland University of Technology,3rd,1
175,Rutgers The State University of New Jersey,3rd,1
176,The University of Michigan-Dearborn,3rd,1
177,The University of Newcastle,3rd,1
178,Tokyo Denki University,3rd,1
179,Tokyo Institute of Technology,3rd,1
180,UAS Würzburg-Schweinfurt,3rd,1
181,Universidade Estadual de Campinas,3rd,1
182,Universidade Federal do Rio de Janeiro,3rd,1
183,Universitatea Transilvania din Braşov,3rd,1
184,University of Aberdeen,3rd,1
185,University of Florida,3rd,1
186,University of Minnesota Twin Cities,3rd,1
187,University of Seville,3rd,1
188,University of Thessaly,3rd,1
189,Western University,3rd,1
190,University of Sydney,4th,3
191,Ecole Nationale d'Ingénieurs de Metz,4th,2
192,Lund University,4th,2
193,University of Washington,4th,2
194,Aristotle University of Thessaloniki,4th,1
195,California State Polytechnic University - San Luis Obispo,4th,1
196,California State Polytechnic University Pomona,4th,1
197,Colorado State University,4th,1
198,Drexel University,4th,1
199,Escola Politècnica Superior d'Enginyeria de Manresa,4th,1
200,Escola Politécnica da Universidade de São Paulo,4th,1
201,Luleå University of Technology,4th,1
202,National Technical University of Athens,4th,1
203,Oregon Institute of Technology,4th,1
204,Ostbayerische Technische Hochschule Regensburg,4th,1
205,Rensselaer Polytechnic Institute,4th,1
206,Sardar Patel College of Engineering Mumbai,4th,1
207,TAMK University of Applied Sciences,4th,1
208,The Ohio State University,4th,1
209,Universidade de Lisboa - Instituto Superior Técnico,4th,1
210,Universidade Paulista - Sorocaba,4th,1
211,University of Connecticut,4th,1
212,University of Huddersfield,4th,1
213,University of Toledo,4th,1
214,Università degli Studi di Roma Tor Vergata,4th,1
215,Yıldız Technical University,4th,1
216,Iowa State University,5th,3
217,Università di Pisa,5th,2
218,California State University Northridge,5th,1
219,Czech University of Life Sciences Prague,5th,1
220,Democritus University of Thrace,5th,1
221,Duale Hochschule Baden-Württemberg Ravensburg,5th,1
222,Dwarkadas. J. Sanghvi College of Engineering,5th,1
223,Fachhochschule Konstanz,5th,1
224,Fachhochschule Stralsund,5th,1
225,Ferdowsi University of Mashad,5th,1
226,Frederick University,5th,1
227,Gadjah Mada University,5th,1
228,Gdańsk University of Technology,5th,1
229,Griffith University,5th,1
230,Kanagawa Institute of Technology,5th,1
231,KTH Royal Institute of Technology,5th,1
232,Manchester Metropolitan University,5th,1
233,McGill University,5th,1
234,Sheffield Hallam University,5th,1
235,Technische Hochschule Mittelhessen,5th,1
236,Technische Universität Bergakademie Freiberg,5th,1
237,Technische Universität Wien,5th,1
238,Universidade Federal de Itajubá - Itabira,5th,1
239,Universidade Federal de Santa Maria,5th,1
240,Universidade Federal do Ceará,5th,1
241,University of Cadiz,5th,1
242,University Of Hertfordshire,5th,1
243,University of Nebraska–Lincoln,5th,1
244,University of Split,5th,1
245,University of Wales Trinity Saint David,5th,1
246,Vishwakarma Institute of Technology,5th,1
247,Western Washington University,5th,1
248,Universidade Estadual Paulista - Guaratinguetá,6th,2
249,Universidade Federal Fluminense - Niterói,6th,2
250,University of West Bohemia,6th,2
251,Aalborg University,6th,1
252,Brunel University London,6th,1
253,Kansas State University,6th,1
254,Kennesaw State University,6th,1
255,Louisiana State University,6th,1
256,Ritsumeikan University,6th,1
257,Ryerson University,6th,1
258,Staffordshire University,6th,1
259,Universidad de Vigo,6th,1
260,Universidade de Brasília,6th,1
261,Universidade Federal de Itajubá - Itajubá,6th,1
262,University of California Los Angeles,6th,1
263,University of Malaga,6th,1
264,University of Waikato,6th,1
265,Università degli Studi della Tuscia,6th,1
266,Università degli Studi di Napoli Federico II,6th,1
267,Universität Paderborn,6th,1
268,VIT University - Chennai,6th,1
269,Waseda University,6th,1
270,Poznan University of Technology,7th,3
271,Australian National University,7th,2
272,California State University Sacramento,7th,1
273,Clemson University,7th,1
274,College of Science and Technology Nihon University,7th,1
275,Deakin University,7th,1
276,FH Campus Wien,7th,1
277,Hochschule Heilbronn,7th,1
278,Karlstad University,7th,1
279,PSG College of Technology,7th,1
280,Pune Vidyarti Griha's college of Engineering and Technology,7th,1
281,Queen's University Belfast,7th,1
282,State University of New York at Buffalo,7th,1
283,Technische Hochschule Ostwestfalen-Lippe,7th,1
284,Universidad Francisco de Vitoria,7th,1
285,Universidade Federal de São João del Rei,7th,1
286,University of Adelaide,7th,1
287,University of Belgrade (Универзитет у Београду),7th,1
288,University of Calgary,7th,1
289,University of California San Diego,7th,1
290,University of Central Lancashire,7th,1
291,University of Dundee,7th,1
292,University of Guelph,7th,1
293,University of Louisville,7th,1
294,University of Malta,7th,1
295,University of New South Wales - Australian Defence Force Academy,7th,1
296,University of Oulu,7th,1
297,University of Rijeka,7th,1
298,University of South Florida,7th,1
299,University of Tasmania,7th,1
300,University of Technology Sydney,7th,1
301,University of Victoria,7th,1
302,Università della Calabria,7th,1
303,West Virginia University,7th,1
304,Hochschule RheinMain,8th,2
305,Fachhochschule Dortmund,8th,1
306,Hindustan Institute of Technology and Science,8th,1
307,Kumaraguru College of Technology,8th,1
308,Lancaster  University,8th,1
309,Oklahoma State University - Stillwater,8th,1
310,Rheinisch-Westfälische Technische Hochschule Aachen,8th,1
311,Universidade Federal do Rio Grande do Sul,8th,1
312,University of Alabama,8th,1
313,University of Idaho,8th,1
314,University of North Carolina at Charlotte,8th,1
315,University of Strathclyde,8th,1
316,University of the Basque Country,8th,1
317,University of Ulster,8th,1
318,University Carlos III of Madrid,9th,2
319,Arizona State University,9th,1
320,Dartmouth College,9th,1
321,Flinders University,9th,1
322,Hochschule Niederrhein,9th,1
323,Hochschule Pforzheim,9th,1
324,Imperial College London,9th,1
325,Indian Institute of Technology Kharagpur,9th,1
326,Kingston University,9th,1
327,Marche Polytechnic University,9th,1
328,Oakland University,9th,1
329,Prince of Songkla University,9th,1
330,R.V.College of Engineering,9th,1
331,Ruhr-Universität Bochum,9th,1
332,Silesian University of Technology,9th,1
333,TECNUN - University of Navarra,9th,1
334,Tokyo Metropolitan College of Industrial Technology,9th,1
335,Ulm University of Applied Sciences,9th,1
336,Universidad Rey Juan Carlos,9th,1
337,Universidade Federal de Santa Catarina,9th,1
338,Universitat Jaume I,9th,1
339,University of Leicester,9th,1
340,University of New Mexico,9th,1
341,University of Pittsburgh,9th,1
342,University of South Australia,9th,1
343,Universität Bayreuth,9th,1
344,Villanova University,9th,1
345,Vishwakarma Institute of Information Technology,9th,1
346,Western Sydney University,9th,1
347,Kookmin University,10th,2
348,Technische Universiteit Eindhoven,10th,2
349,De Montfort University,10th,1
350,Hochschule Mannheim,10th,1
351,Honda Technical College Kansai,10th,1
352,King Mongkut's Institute of Technology Ladkrabang,10th,1
353,Kinki University,10th,1
354,Liverpool John Moores University,10th,1
355,Norwegian University of Science and Technology,10th,1
356,Pittsburg State University,10th,1
357,SRM Institute of Science and Technology NCR Campus,10th,1
358,Technion - Israel Institute of Technology,10th,1
359,Universidad Simón Bolívar,10th,1
360,Universitatea Politehnica Timișoara,10th,1
361,University of Alberta,10th,1
362,University of Portsmouth,10th,1
363,University of Wolverhampton,10th,1
364,University Politehnica Of Bucharest,10th,1
365,Università del Salento,10th,1
366,École Centrale de Lyon,10th,1
367,Marquette University,11th,2
368,University of Southampton,11th,2
369,Beijing Institute of Technology,11th,1
370,Cedarville University,11th,1
371,Dr. D. Y. Patil Institute Of Engineering and Technology,11th,1
372,Gheorghe Asachi Technical University of Iaşi,11th,1
373,Hokkaido University,11th,1
374,Instituto Tecnológico de Buenos Aires,11th,1
375,Lafayette College,11th,1
376,Lehigh University,11th,1
377,Middle Tennessee State University,11th,1
378,Northern Illinois University,11th,1
379,Old Dominion University,11th,1
380,Saginaw Valley State University,11th,1
381,Southern Illinois University Edwardsville,11th,1
382,Technical University of Liberec,11th,1
383,Technische Hochschule Köln,11th,1
384,Technische Universität Dresden,11th,1
385,Teikyo University,11th,1
386,Temple University,11th,1
387,United States Air Force Academy,11th,1
388,Universidad Europea de Madrid,11th,1
389,University of Massachusetts Lowell,11th,1
390,University of Zagreb,11th,1
391,Università degli Studi di Roma La Sapienza,11th,1
392,Université du Québec à Trois-Rivières,11th,1
393,York College of Pennsylvania,11th,1
394,Polo Universitario de Volta Redonda - Universidade Federal Fluminense,12th,2
395,Technische Hochschule Lübeck,12th,2
396,Ben-Gurion University of the Negev,12th,1
397,Duke University,12th,1
398,Honda Technical College Kanto,12th,1
399,Keio University,12th,1
400,Linköping University,12th,1
401,Maejo University,12th,1
402,Ostfalia University of Applied Sciences,12th,1
403,Queen's University,12th,1
404,Rose-Hulman Institute of Technology,12th,1
405,UniSALESIANO Araçatuba,12th,1
406,Universidade Federal da Bahia,12th,1
407,University of Brescia,12th,1
408,University of Burgundy - ISAT,12th,1
409,University of Texas at Austin,12th,1
410,University of Texas at San Antonio,12th,1
411,Université de Versailles-Saint-Quentin-en-Yvelines,12th,1
412,Université Laval,12th,1
413,Western Michigan University,12th,1
414,Bauman Moscow State Technical University,13th,1
415,California Baptist University,13th,1
416,Escola Tècnica Superior d'Enginyeria Industrial de Barcelona - Universitat Politècnica de Catalunya,13th,1
417,Fachhochschule Kiel,13th,1
418,Federal University of Paraíba,13th,1
419,Helmut Schmidt Universität  Universität der Bundeswehr Hamburg,13th,1
420,Heriot-Watt University,13th,1
421,Hubei University of Automotive Technology,13th,1
422,Istanbul Technical University,13th,1
423,Massachusetts Institute of Technology,13th,1
424,Peoples' Friendship University of Russia,13th,1
425,South Dakota State University,13th,1
426,Technische Universität Dortmund,13th,1
427,Universidad de Castilla-La Mancha,13th,1
428,Universidad LaSalle,13th,1
429,University of British Columbia - Vancouver,13th,1
430,University of California Irvine,13th,1
431,University of Sussex,13th,1
432,Università degli Studi di Ferrara,13th,1
433,Yeungnam University College,13th,1
434,Hochschule für Technik und Wirtschaft Berlin,14th,2
435,University of Southern Queensland,14th,2
436,Brown University,14th,1
437,Concordia University,14th,1
438,Federation University Australia,14th,1
439,Instituto Superior de Engenharia de Lisboa,14th,1
440,Swansea University,14th,1
441,UNESP - Campus de Ilha Solteira,14th,1
442,Università degli Studi di Parma,14th,1
443,College of Industrial Technology Nihon University,15th,1
444,Duale Hochschule Baden-Württemberg Stuttgart,15th,1
445,Meisei University,15th,1
446,Otto-von-Guericke-Universität Magdeburg,15th,1
447,Tel Aviv University,15th,1
448,Togliatti State University,15th,1
449,Universidad Politécnica de Madrid (UPM),15th,1
450,University of Miskolc,15th,1
451,University of Ontario Institute of Technology,15th,1
452,University of Ottawa,15th,1
453,Vanderbilt University,15th,1
454,Victoria University Australia,15th,1
455,Cégep du Vieux Montréal,16th,1
456,Daido Institute of Technology,16th,1
457,Florida Atlantic University,16th,1
458,Hope College,16th,1
459,John von Neumann University,16th,1
460,McMaster University,16th,1
461,Minnesota State University Mankato,16th,1
462,Technological University Dublin,16th,1
463,Universiti Teknologi MARA,16th,1
464,University of Agder,16th,1
465,Universität Siegen,16th,1
466,VIT University - Vellore,16th,1
467,Worcester Polytechnic Institute,16th,1
468,Aston University,17th,1
469,California State University Fullerton,17th,1
470,ESTACA - Paris-Saclay (Ecole Supérieure des Techniques Aéronautiques et de Construction Automobile),17th,1
471,Reykjavík University,17th,1
472,Universidade Independente,17th,1
473,University College Dublin,17th,1
474,University of the West of Scotland,17th,1
475,University of Windsor,17th,1
476,Université de Sherbrooke,17th,1
477,Warsaw University of Technology,17th,1
478,Hochschule für Technik und Wirtschaft Mittweida,18th,2
479,Michigan Technological University,18th,2
480,University of Delaware,18th,2
481,University of Manitoba,18th,2
482,Escola Politècnica Superior d'Enginyeria de Vilanova i la Geltrú UPC,18th,1
483,Escola Universitària Salesiana de Sarrià (UAB),18th,1
484,Fachhochschule für Wirtschaft und Technik,18th,1
485,Fachhochschule Osnabrück,18th,1
486,Georgia Southern University,18th,1
487,University of Hartford,18th,1
488,University of Manchester,18th,1
489,University of Mostar,18th,1
490,University of Southern California,18th,1
491,University of Surrey,18th,1
492,California State University Fresno,19th,1
493,Jilin University,19th,1
494,Kumoh National Institute of Technology,19th,1
495,Moscow Polytechnic University,19th,1
496,Portland State University,19th,1
497,São Paulo State University - UNESP - Bauru,19th,1
498,University of Colorado at Boulder,19th,1
499,University of Louisiana at Lafayette,19th,1
500,University of North Texas,19th,1
501,Università degli Studi di Cagliari,19th,1
502,Wichita State University,19th,1
503,Technische Universität Kaiserslautern,20th,2
504,Belgorod state technological university named after V. G. Shukhov,20th,1
505,Colorado School of Mines,20th,1
506,Hoseo University,20th,1
507,Pellissippi State Community College,20th,1
508,Universidade Comunitária Regional de Chapecó,20th,1
509,Universidade Federal de Campina Grande,20th,1
510,Universidade Federal do Paraná,20th,1
511,University of Cambridge,20th,1
512,University of Evansville,20th,1
513,University of Toyama,20th,1
514,University of Warwick,20th,1
515,Chulalongkorn University,21st,1
516,Mississippi State University,21st,1
517,National University of Singapore,21st,1
518,University of Pennsylvania,21st,1
519,Universität der Bundeswehr München,21st,1
520,Wayne State University,21st,1
521,Cooper Union,22nd,1
522,Deggendorf Institute of Technology,22nd,1
523,James Cook University,22nd,1
524,Saitama University,22nd,1
525,Slovak University of Technology in Bratislava,22nd,1
526,Technical University of Sofia,22nd,1
527,University of Ulsan,22nd,1
528,University of Virginia,22nd,1
529,Ural State University of Railway Transport,22nd,1
530,Saarland University,23rd,1
531,Tokyo Metropolitan University,23rd,1
532,Bergische Universität Wuppertal,24th,1
533,Birmingham City University,24th,1
534,Clarkson University,24th,1
535,Faculty of Textile Science & Technology. Shinshu University,24th,1
536,Hunan University,24th,1
537,North Carolina Agricultural and Technical State University,24th,1
538,University of Liverpool,24th,1
539,Washington University in St. Louis,24th,1
540,Carnegie Mellon University,25th,1
541,Hochschule Offenburg,25th,1
542,San Diego State University,25th,1
543,Southern Illinois University Carbondale,25th,1
544,University of California Davis,25th,1
545,University of Central Florida,25th,1
546,University of Hull,25th,1
547,University of Sunderland,25th,1
548,Washington State University,25th,1
549,Brandenburgische Technische Universität Cottbus,26th,1
550,LeTourneau University,26th,1
551,University of Nottingham,26th,1
552,University of Southern Denmark,26th,1
553,University of Wisconsin-Platteville,26th,1
554,University of Wyoming,26th,1
555,Ain Shams University,27th,2
556,Bradley University,27th,1
557,Brigham Young University,27th,1
558,Guangxi University of Science and Technology,27th,1
559,Milwaukee School of Engineering,27th,1
560,Northwestern University,27th,1
561,Southern Taiwan University of Technology,27th,1
562,Syracuse University,27th,1
563,The University of Kitakyushu,27th,1
564,University of Edinburgh,27th,1
565,University of Perugia,27th,1
566,California State University Chico,28th,1
567,Karel de Grote University College,28th,1
568,Montana State University - Bozeman,28th,1
569,Union College,28th,1
570,Ajou University,29th,1
571,Cape Peninsula University of Technology,29th,1
572,Fachhochschule Frankfurt am Main,29th,1
573,Indiana University – Purdue University Indianapolis,29th,1
574,MIT World Peace University,29th,1
575,Nizhny Novgorod State Technical University,29th,1
576,Politecnico di Bari,29th,1
577,Polytechnic Institute of New York University,29th,1
578,Technische Universität Ilmenau,29th,1
579,University of Arizona,29th,1
580,University of New Hampshire,29th,1
581,University of Stavanger,29th,1
582,Østfold University College,29th,1
583,Harbin Institute of Technology at Weihai,30th,1
584,Instituto Tecnológico de Chihuahua,30th,1
585,Rayat Institute of Engineering and Information Technology,30th,1
586,Santa Clara University,30th,1
587,University of Exeter,30th,1
588,University of North Dakota,30th,1
589,University of North Florida,30th,1
590,University of Saskatchewan,30th,1
591,Xiamen University of Technology,30th,1
592,Embry-Riddle Aeronautical University,31st,1
593,Newcastle University,31st,1
594,Polytechnic Institute of Leiria,31st,1
595,Sinhgad College of Engineering Vadgaon,31st,1
596,University of Houston,31st,1
597,University of Illinois at Chicago,31st,1
598,University of Puerto Rico,31st,1
599,St. Cloud State University,32nd,1
600,University of Hawaii at Manoa,32nd,1
601,Dalhousie University,33rd,1
602,Kochi University of Technology,33rd,1
603,Sebelas Maret University,33rd,1
604,Tennessee Technological University,33rd,1
605,University of Utah,33rd,1
606,Università degli Studi di Catania,33rd,1
607,Thai-Nichi Institute of Technology,34th,2
608,Gunma University,34th,1
609,Hanze University of Applied Sciences Groningen,34th,1
610,Moscow State Automobile & Road Technical University - MADI,34th,1
611,Tyumen Industrial University,34th,1
612,Université du Québec à Chicoutimi,34th,1
613,Zhejiang University City College,34th,1
614,University of Kentucky,35th,2
615,Chiba Institute of Technology,35th,1
616,Columbia University,35th,1
617,Kunsan National University,35th,1
618,University of Messina,35th,1
619,University of Patras,35th,1
620,Florida Institute of Technology,36th,1
621,Stevens Institute of Technology,36th,1
622,Universidad Nacional Autónoma de México,36th,1
623,United States Naval Academy,37th,2
624,Ceylon-German Technical Training Institute,37th,1
625,City University London,37th,1
626,Hanyang University,37th,1
627,Monroe County Community College,37th,1
628,California State University Los Angeles,38th,1
629,ESIA San Luis Potosi,38th,1
630,Universidad Nacional Experimental Politécnica,38th,1
631,University of Delhi,38th,1
632,FAMU-FSU College of Engineering,39th,1
633,Fukui University of Technology,39th,1
634,Loyola Marymount University,39th,1
635,Texas Tech University,39th,1
636,University of Colorado Denver,39th,1
637,Escuela Superior de Ingeniería Automotriz (ESIA) Tlalnepa,40th,1
638,National University of Sciences and Technology - Karachi,40th,1
639,Universidad de Oriente Venezuela,40th,1
640,University of British Columbia - Okanagan,40th,1
641,Chungbuk National University,41st,1
642,Grand Valley State University,41st,1
643,Hiroshima Institute of Technology,41st,1
644,Universidad Iberoamericana,41st,1
645,Southern Methodist University,42nd,1
646,University of South Carolina,42nd,1
647,Nelson Mandela Metropolitan University,43rd,1
648,Nicholls State University,43rd,1
649,Universidad de las Fuerzas Armadas - ESPE,43rd,1
650,Universidad Politecnica Salesiana,43rd,1
651,Universidad Interamericana de Puerto Rico,44th,1
652,University of Alabama at Birmingham,44th,1
653,Aso College of Automotive Engineering and Technology,45th,2
654,Osaka Prefecture University,45th,2
655,Hokkaido Automotive Engineering College,45th,1
656,Indian Institute of Technology Delhi,45th,1
657,Tottori University,45th,1
658,Recinto Universitario de Mayagüez,46th,1
659,Central Piedmont Community College,47th,1
660,HAN University of Applied Sciences,47th,1
661,WIZ International College of Information and Technology,47th,1
662,Colorado Mesa University,48th,1
663,University of California Santa Barbara,48th,1
664,University of the Pacific,48th,1
665,Florida International University,49th,1
666,Hochschule Bonn-Rhein-Sieg,49th,1
667,Virginia Commonwealth University,49th,1
668,California State University Long Beach,50th,1
669,National Taipei University of Technology,50th,1
670,National Tsing Hua University,51st,1
671,The University of Texas at Dallas,51st,1
672,Universidad Panamericana Sede México,51st,1
673,Universidad Metropolitana,52nd,1
674,University of Maine,52nd,1
675,Lakehead University,53rd,1
676,University of St. Thomas,55th,1
677,Cairo University,56th,1
678,University of Moratuwa,56th,1
679,Ana G. Méndez University - Gurabo,57th,1
680,Case Western Reserve University,57th,1
681,Ferris State University,57th,1
682,North Dakota State University,57th,1
683,Seoul National University of Science and Technology,57th,1
684,University of Portland,58th,1
685,Leibniz Universität Hannover,59th,1
686,University of Minnesota Duluth,60th,1
687,Penn State Harrisburg,61st,1
688,Alabama A&M University,65th,1
689,Universidad Central de Venezuela,65th,1
690,Universidad del Zulia,73rd,1
691,Central Michigan University,74th,2
692,Miami University,75th,1
693,Universidad Autónoma del Estado de México,78th,1
694,Binghamton University,79th,1
695,Polytechnic University of Puerto Rico,81st,1
696,University of Alabama in Huntsville,83rd,1
697,Purdue University - Northwest,86th,1
698,Acharya Institute of Technology,N/A,0
699,AISSMS (All India Shri Shivaji Memorial Society's) College of Engineering,N/A,0
700,Akita Prefectural University,N/A,0
701,Alexandria University,N/A,0
702,Aligarh Muslim University,N/A,0
703,Amity School of Engineering and Technology,N/A,0
704,Amrita School of Engineering Coimbatore,N/A,0
705,Amrutvahini College Of Engineering Sangamner,N/A,0
706,Aoyama Gakuin University,N/A,0
707,Arab Academy for Science Technology & Maritime Transport (AASTMT),N/A,0
708,Ataturk University,N/A,0
709,Bangalore Institute of Technology,N/A,0
710,Berlin School of Economics,N/A,0
711,Bharati Vidyapeeth College of Engineering,N/A,0
712,Bhartiya Institute of Engineering and Technology,N/A,0
713,Birla Institute of Science and Technology Pilani - Dubai,N/A,0
714,Birla Institute of Technology & Science  Pilani,N/A,0
715,Birla Institute of Technology Mesra,N/A,0
716,BITS Pilani KK Birla Goa Campus,N/A,0
717,Centro Federal de Educação Tecnológica Celso Suckow da Fonseca,N/A,0
718,Centro integrado de Manufatura e Tecnologia - SENAICIMATEC,N/A,0
719,CESI École d’ingénieurs - Nanterre,N/A,0
720,Chaitanya Bharathi Institute of Technology,N/A,0
721,Chandigarh University,N/A,0
722,Charotar University of Science and Technology,N/A,0
723,Cherepovets State University,N/A,0
724,Chitkara University Punjab,N/A,0
725,City College of The City University of New York,N/A,0
726,D.Y. Patil School of Engineering Academy Ambi,N/A,0
727,DHA Suffa University,N/A,0
728,DIT University,N/A,0
729,Dr. Mahalingam College of Engineering and Technology,N/A,0
730,Düzce University,N/A,0
731,Escola de Engenharia de Lorena da Universidade de São Paulo,N/A,0
732,Escuela Superior de Ingeniería Mecánica y Electrica Unidad Politécnica Ticomán,N/A,0
733,Fanshawe College,N/A,0
734,Fr Conceicao Rodrigues College of Engineering,N/A,0
735,G.V.Acharya Institute of Engineering & Technology,N/A,0
736,Galgotias University,N/A,0
737,Grand Canyon University,N/A,0
738,Graphic Era University,N/A,0
739,Guru Gobind Singh Indraprastha University,N/A,0
740,Hacettepe University,N/A,0
741,Haldia Institute of Technology,N/A,0
